ID,happiness__abs_energy,happiness__kurtosis,happiness__skewness,happiness__mean,happiness__standard_deviation,happiness__variation_coefficient,happiness__median,happiness__minimum,happiness__maximum,happiness__mean_change,happiness__mean_abs_change,happiness__number_peaks__n_4,happiness__sum_values,happiness__cid_ce__normalize_True,happiness__sample_entropy,happiness__approximate_entropy__m_5__r_0.1,"happiness__fft_coefficient__attr_""abs""__coeff_1","happiness__fft_coefficient__attr_""real""__coeff_1","happiness__fft_coefficient__attr_""imag""__coeff_1",happiness__ar_coefficient__coeff_1__k_5,happiness__autocorrelation__lag_5,"happiness__linear_trend__attr_""rvalue""","happiness__linear_trend__attr_""intercept""","happiness__linear_trend__attr_""slope""",sadness__abs_energy,sadness__kurtosis,sadness__skewness,sadness__mean,sadness__standard_deviation,sadness__variation_coefficient,sadness__median,sadness__minimum,sadness__maximum,sadness__mean_change,sadness__mean_abs_change,sadness__number_peaks__n_4,sadness__sum_values,sadness__cid_ce__normalize_True,sadness__sample_entropy,sadness__approximate_entropy__m_5__r_0.1,"sadness__fft_coefficient__attr_""abs""__coeff_1","sadness__fft_coefficient__attr_""real""__coeff_1","sadness__fft_coefficient__attr_""imag""__coeff_1",sadness__ar_coefficient__coeff_1__k_5,sadness__autocorrelation__lag_5,"sadness__linear_trend__attr_""rvalue""","sadness__linear_trend__attr_""intercept""","sadness__linear_trend__attr_""slope""",fear__abs_energy,fear__kurtosis,fear__skewness,fear__mean,fear__standard_deviation,fear__variation_coefficient,fear__median,fear__minimum,fear__maximum,fear__mean_change,fear__mean_abs_change,fear__number_peaks__n_4,fear__sum_values,fear__cid_ce__normalize_True,fear__sample_entropy,fear__approximate_entropy__m_5__r_0.1,"fear__fft_coefficient__attr_""abs""__coeff_1","fear__fft_coefficient__attr_""real""__coeff_1","fear__fft_coefficient__attr_""imag""__coeff_1",fear__ar_coefficient__coeff_1__k_5,fear__autocorrelation__lag_5,"fear__linear_trend__attr_""rvalue""","fear__linear_trend__attr_""intercept""","fear__linear_trend__attr_""slope""",disgust__abs_energy,disgust__kurtosis,disgust__skewness,disgust__mean,disgust__standard_deviation,disgust__variation_coefficient,disgust__median,disgust__minimum,disgust__maximum,disgust__mean_change,disgust__mean_abs_change,disgust__number_peaks__n_4,disgust__sum_values,disgust__cid_ce__normalize_True,disgust__sample_entropy,disgust__approximate_entropy__m_5__r_0.1,"disgust__fft_coefficient__attr_""abs""__coeff_1","disgust__fft_coefficient__attr_""real""__coeff_1","disgust__fft_coefficient__attr_""imag""__coeff_1",disgust__ar_coefficient__coeff_1__k_5,disgust__autocorrelation__lag_5,"disgust__linear_trend__attr_""rvalue""","disgust__linear_trend__attr_""intercept""","disgust__linear_trend__attr_""slope""",self-esteem
141,8286.395371,966.1507373,30.84322492,0.152629956,2.874560743,18.83352926,0.000813326,8.24E-08,90.23106384,-1.03E-05,0.26259357,92,152.6299561,44.67768254,0.031650915,0.097154854,82.79018659,82.78196556,-1.166693447,0.001938007,-0.0008506,-0.027778598,0.290798171,-0.000276613,29050.61944,29.85944232,4.529526506,2.995540953,4.480776031,1.495815314,1.649777055,0.000497691,50.41611099,-0.001010329,2.452320174,99,2995.540953,37.84298103,0.651307522,0.24653088,599.966445,-318.0020975,-508.7577038,0.206533293,0.180738857,-0.212247901,4.641136004,-0.003294485,715904.7232,1.251059238,1.511342282,16.21371501,21.28427045,1.312732488,6.000191689,0.001986104,88.93556213,-0.057018006,11.80566508,94,16213.71501,28.6961051,0.512170226,0.264177021,3522.580269,-496.5875546,-3487.401978,0.540338042,0.179750858,-0.307913732,27.55374384,-0.02270276,1.799388476,153.6415236,11.39548727,0.006434887,0.04192828,6.515775352,8.84E-05,4.74E-09,0.754358172,-2.42E-08,0.008355785,96,6.434887357,34.70879248,0.06355351,0.207115272,5.432034935,-1.76429093,5.137536477,0.421086291,0.186330845,0.098379849,-0.000702504,1.43E-05,31
142,348916.0445,15.59682095,4.081867867,4.792482613,18.05403431,3.767156977,0.045389877,8.33E-07,99.6608429,6.48E-06,7.087406064,103,4792.482613,39.31282748,0.13138381,0.306312517,743.3694271,-305.7613534,-677.5751619,0.210831604,0.081794935,-0.077825873,7.223704508,-0.004867311,949933.3763,4.034076965,2.16438299,18.04984859,24.98272087,1.384095869,8.101519585,0.007537676,99.99967957,0.003598691,13.15388586,94,18049.84859,31.37928973,0.66401272,0.234323794,1195.303493,254.830142,-1167.823633,0.434841222,0.233683893,-0.119077288,23.19733255,-0.010305273,25592.24412,39.7399544,4.926814006,2.404694332,4.450807712,1.850882939,0.762213439,7.07E-05,57.83227921,0.004812629,2.233388679,88,2404.694332,35.11755291,0.456782026,0.339757661,87.06483061,87.00645778,3.187637673,0.299584906,0.128286706,0.086444924,1.738954316,0.001332813,5.289768706,779.3538084,26.65563563,0.006348803,0.072453167,11.41209874,2.31E-05,1.71E-14,2.156723976,6.65E-10,0.010337712,93,6.348803026,43.88261242,0.056486058,0.194249793,2.471963434,-2.379028152,-0.671437467,0.036415632,-0.00097928,-0.020303467,0.008894191,-5.10E-06,22
144,6167.276899,87.41023237,8.06839016,0.882925064,2.321146318,2.628927883,0.230516292,0.000189821,34.29164505,-0.026776092,0.819357497,94,882.9250635,33.58526764,0.330478564,0.415697047,98.56558443,89.37794853,-41.55426273,0.285200001,0.158919412,-0.118207301,1.357684002,-0.000950468,3789451.225,-0.072909097,-0.676939418,58.48783688,19.19958753,0.328266329,61.61319351,0.110541113,93.70745087,0.020244224,13.93380774,97,58487.83688,30.34025521,1.767080644,0.000385943,1847.735378,1035.887398,-1530.053373,0.432271832,0.183110742,-0.004668908,58.64294465,-0.000310526,96946.24264,3.255762906,1.616943156,7.134927609,6.785208225,0.950984873,5.098237276,0.021526536,44.50925446,0.020701689,4.71178737,89,7134.927609,32.4460258,1.065495658,0.055463643,758.6119916,625.0406432,429.9027194,0.338006348,0.220084154,0.218004961,4.575423162,0.005124133,817.7001316,24.01807644,4.218915677,0.427544943,0.796809547,1.863686053,0.135887154,5.33E-10,8.176115036,0.000452626,0.469930578,90,427.5449427,38.74380834,0.585767435,0.293009027,43.69518142,-20.05026817,-38.82339019,0.226117447,0.015062811,-0.127066945,0.602736612,-0.000350734,40
146,149215.814,44.08173779,6.663350726,1.975207886,12.05464092,6.102973267,0.033127777,0.000108196,98.11528015,3.20E-05,0.628334971,99,1975.207886,11.70551857,0.010325291,0.02480858,1914.756095,1863.090209,441.798343,0.790531255,0.825346339,0.255920313,-3.362875691,0.010686854,730597.8887,2.586202917,1.533572554,21.39767612,16.51476143,0.771801636,16.70997906,0.000438849,97.06465912,-0.000946556,9.539990776,99,21397.67612,25.68624161,1.394198654,0.016685018,4980.379461,-4675.882639,1714.730626,0.450561252,0.441631863,0.003081328,21.30962467,0.000176279,3394.214284,9.768444265,2.420285198,1.358524402,1.244437919,0.916021764,1.013779998,5.92E-05,11.80119801,-0.000939819,0.77566453,99,1358.524402,31.05092574,1.285081001,0.027815381,216.9723166,-100.5746526,192.2543248,0.338352763,0.304151122,0.14738196,1.04117046,0.000635343,2.629660095,804.8298473,27.13707194,0.006518921,0.05086417,7.802544117,0.000761154,2.33E-10,1.529016972,-1.18E-08,0.009103684,105,6.518921132,41.52917633,0.121014893,0.330667003,3.002041679,-2.018543247,2.222102023,0.135533686,0.005715629,0.055752744,0.001612051,9.82E-06,27
147,8.972595124,273.5175456,14.39031568,0.01570978,0.09341198,5.946103518,0.000342404,2.56E-08,2.095631123,1.84E-05,0.019745587,95,15.70978024,39.13953028,0.09003413,0.280240947,1.94632304,-0.770620048,-1.787265542,0.229002475,-0.013961651,-0.025777902,0.019876329,-8.34E-06,191079.2564,24.63144462,4.149936616,7.685402344,11.4897279,1.495006688,3.793691993,0.000642196,99.77441406,-0.001804033,6.010483276,98,7685.402344,37.11714696,0.60357859,0.277314787,1289.189634,-887.2449977,-935.3107642,0.223987945,0.110543943,-0.172241607,11.10972079,-0.006855492,1308.961552,40.68158504,5.399901536,0.45341589,1.050416861,2.316674127,0.086306133,3.01E-05,13.24977589,-8.94E-06,0.486943531,97,453.4158902,36.21971248,0.353278147,0.374958108,118.4404356,9.210236663,-118.0817866,0.212291567,0.255333061,-0.22185005,0.85664098,-0.000807257,7.83E-08,315.0374788,16.34620158,9.59E-07,8.80E-06,9.168266299,1.52E-10,4.50E-19,0.000197729,6.98E-12,1.60E-06,95,0.000959324,43.16850693,0.050441959,0.166395127,0.00034292,-4.23E-05,-0.000340297,0.063734379,0.032427565,-0.048491412,1.70E-06,-1.48E-09,16
148,66.21177931,193.2439267,11.51008349,0.051189143,0.252173454,4.92630745,0.000778843,7.84E-07,5.223453045,0.00064589,0.056590923,89,51.18914253,37.29237295,0.058754921,0.187359446,12.02676992,8.122980568,-8.869068808,0.235269689,0.065660134,-0.08422567,0.087940228,-7.36E-05,442566.7407,0.871103911,0.874479264,16.06260734,13.58526357,0.845769512,13.41966868,0.007412948,97.22249603,0.023480892,5.860410529,88,16062.60734,20.95283787,0.615883681,0.121709113,1950.922029,1950.913549,5.752431186,0.639854697,0.460776309,0.101331422,13.680625,0.004768733,152184.3713,13.66917013,3.469604496,6.097665571,10.72393798,1.758695661,2.282495261,0.000668105,70.1836319,0.016632422,3.194034616,84,6097.665571,20.8205943,0.292972762,0.266194662,792.116185,594.1672764,-523.8447272,0.662674733,0.426788681,-0.005494513,6.199620873,-0.000204115,0.115244665,86.92836801,8.851076215,0.001695757,0.010600428,6.251147036,1.69E-06,1.48E-14,0.147472754,5.37E-05,0.002051266,94,1.695757254,34.07354243,0.057982309,0.165855421,0.778673537,-0.16457915,-0.761082243,0.311223372,0.179651843,-0.068892641,0.002959395,-2.53E-06,34
151,5162.420129,148.2438019,9.97862886,0.62753433,2.183717197,3.479837029,0.062328167,5.13E-06,41.90636444,-6.41E-06,0.714408779,95,627.5343295,33.0805806,0.210068065,0.391370027,249.0565868,151.7658395,-197.4748424,0.406000757,0.116679461,-0.145557703,1.177528288,-0.001101089,693629.95,0.827141848,1.02449087,21.46319418,15.26306803,0.711127519,18.41158104,0.003145327,85.02270508,-0.006231192,12.99999176,104,21463.19418,35.86227206,1.826886112,0.003171065,1782.527244,849.4039947,1567.136315,0.272714502,0.198440404,0.021812374,20.88712969,0.001153282,659020.5059,1.367434914,1.489971734,17.12730732,19.12265279,1.116500827,8.780730248,0.006914707,91.0592041,-0.004659782,15.36806778,105,17127.30732,37.4010653,1.115455536,0.072492744,1013.929205,374.4783076,942.2411744,0.262265189,0.081951023,0.084225206,14.34043834,0.005579317,77.20233058,551.3757766,22.8706679,0.019151062,0.277192293,14.47399106,2.22E-05,8.60E-11,7.27093792,-2.64E-10,0.032539844,99,19.15106152,42.30303871,0.038044986,0.139536165,15.44635655,11.9649331,-9.768843663,0.106295109,0.022840007,-0.080092761,0.057566054,-7.69E-05,37
153,1062631.367,2.239961025,1.916466071,15.09783132,28.89094766,1.913582623,0.463415891,0.000134571,99.99745178,-0.001132703,7.767340922,95,15097.83132,18.71808526,0.123891068,0.173297686,9611.823166,3717.226217,8863.9367,0.488911436,0.634930941,0.302547631,-0.026698302,0.030279339,119079.4071,7.29386592,2.57299989,5.812084814,9.235749957,1.589059735,1.901665807,2.75E-05,58.4621315,-0.028921252,4.858387014,100,5812.084814,31.17341614,0.447849384,0.247164108,2551.608264,976.8561837,-2357.213764,0.275285724,0.41629949,-0.386038603,11.98129028,-0.012350762,46903.64896,39.72345925,5.864723262,1.760138235,6.618577064,3.760259809,0.02474116,4.88E-07,64.48447418,-0.007798692,1.665620891,111,1760.138235,28.41613036,0.09481934,0.15896221,1469.587775,766.00673,-1254.161838,0.42309016,0.428153354,-0.29072328,5.089575007,-0.006665539,12.80581433,201.7482157,13.07716765,0.013882738,0.112307987,8.08975746,3.55E-05,2.56E-12,2.184588909,-7.64E-06,0.018459076,101,13.88273844,35.03519345,0.042911226,0.14672504,11.97164105,7.325731408,-9.468571628,0.220924196,0.24319456,-0.125750179,0.038319609,-4.89E-05,22
154,2.763516415,158.3315357,10.70710049,0.011378856,0.05132288,4.510372554,0.000697762,9.59E-07,0.99407053,1.15E-05,0.012999152,98,11.37885612,36.88404688,0.117298466,0.310677485,1.580392252,0.008946585,1.580366928,0.241825525,0.094623198,0.041359036,0.007705967,7.35E-06,993412.6866,0.163363363,0.605403584,27.67778908,15.07821866,0.544776847,26.51437188,1.4777596,84.47822571,-0.00595702,11.75948236,106,27677.78908,32.28959238,1.914926604,0.00100452,3089.754735,2466.789504,1860.519784,0.317531276,0.302756142,0.060725031,26.09346466,0.003171821,80359.76577,29.16704669,4.80123231,4.160493364,7.940406837,1.908525298,1.568785489,0.017244564,74.92899323,-2.92E-05,3.996748305,104,4160.493364,34.87045652,0.545703855,0.351459219,975.1262963,-918.7557618,-326.7401781,0.366428088,0.104821327,-0.066111171,5.068823942,-0.00181848,0.168563791,192.9162767,13.03438695,0.001657334,0.012876996,7.769705398,3.78E-06,2.33E-11,0.227102533,-1.16E-07,0.001899773,91,1.657333929,26.18420176,0.07835336,0.212113772,1.053338709,-0.861337544,-0.606316806,0.767054249,0.053449428,-0.037616389,0.002495477,-1.68E-06,23
155,8483.064183,170.6838782,12.21087017,0.449534023,2.877669777,6.40145045,0.020249934,9.52E-06,49.89972305,-9.89E-05,0.602618491,98,449.5340235,38.86476429,0.08672576,0.274902267,201.0396241,80.38089488,-184.2711106,0.155356301,0.10681789,-0.060971559,0.753129007,-0.000607798,848751.3491,-0.155709494,0.732139972,23.9931147,16.52518672,0.68874704,20.85336304,0.102771796,84.50030518,-0.011831036,12.70871728,101,23993.1147,32.90809772,1.6900938,0.000387341,1567.228697,-1154.372375,1060.014249,0.358767472,0.213087829,0.091727173,21.37028122,0.005250918,293504.7176,10.02546873,2.769062652,11.52260404,12.67810371,1.100281123,7.808870078,0.061549373,91.04675293,-0.004598084,7.553486631,98,11522.60404,31.65480341,1.074256595,0.083021102,720.4406749,-217.8390514,-686.717492,0.472100254,0.075036772,-0.079035845,13.25642694,-0.003471117,25513.68065,87.42070808,8.308711836,1.069747894,4.936529155,4.614665926,0.018818295,5.24E-09,76.19458771,-0.000505598,1.661961694,100,1069.747894,42.40922502,0.14148797,0.348477262,508.6729702,251.963239,-441.8854113,0.091334198,0.034845167,-0.168646195,2.51028545,-0.002883959,35
157,942078.0009,2.943687288,2.091556915,13.64473898,27.49361924,2.014961172,0.426808059,2.58E-05,99.99260712,0.000124958,7.675280981,77,13644.73898,20.44010086,0.161273022,0.274043282,2953.653125,724.2164864,-2863.490399,0.725167026,0.321872611,-0.26050776,26.0378092,-0.024810951,94728.52692,38.38200011,4.440296612,5.809203695,7.809076729,1.34425941,3.313296079,3.45E-05,99.87432861,-0.000495461,4.461232605,100,5809.203695,35.6430972,0.650049858,0.191922875,655.5870642,-336.3013225,562.757336,0.322188991,0.114575497,0.132218263,4.022644251,0.003576696,12795.97372,74.15044844,7.127091864,1.43144878,3.278250769,2.290162816,0.436246515,8.54E-07,48.8432045,-6.45E-05,1.255085023,93,1431.44878,33.57619823,0.319551345,0.329766263,233.3581565,-173.8577521,155.6583157,0.42058736,0.012958702,0.070500088,1.031542557,0.000800613,2280.270805,429.5430382,20.21670783,0.110677568,1.505995113,13.60704921,6.54E-05,3.02E-14,33.74042511,1.66E-10,0.186647065,92,110.6775679,41.40165909,0.035425831,0.119808356,75.85190383,24.02109279,71.9478868,0.052664081,-0.00325278,0.05475801,-0.032013751,0.000285668,34
158,149826.8543,36.55765606,5.905927165,2.8925141,11.89370491,4.111891766,0.178725779,0.000158122,99.50878143,-0.000261266,4.355949354,86,2892.5141,42.16210439,0.144186185,0.341270556,785.5298229,-238.7298386,748.3750175,0.09581415,0.01284345,0.032971149,2.213970784,0.001358445,193178.9393,11.53355422,2.643065485,9.228864619,10.39264149,1.126101847,5.746208191,2.48E-05,95.36904907,-0.011055608,7.562376641,102,9228.864619,38.20161534,1.139090409,0.082110978,833.8235756,-464.5197354,-692.4472331,0.205269097,0.193160951,-0.105218609,11.12096788,-0.003787995,252526.2254,4.290548005,1.862132701,10.72740385,11.72386592,1.092889397,6.478144884,9.74E-06,75.3629303,-0.004478472,6.939243337,94,10727.40385,31.90341857,0.629733866,0.124736846,2835.72386,-1855.131749,-2144.718164,0.302492474,0.326946759,-0.249688179,15.79258704,-0.010140507,46954.44502,34.1724495,5.206345035,2.104743893,6.521081058,3.098277696,0.145242475,1.18E-17,77.27818298,5.18E-05,2.48311446,101,2104.743893,35.15444083,0.196112782,0.304738387,497.1602846,349.4964867,353.5824578,0.272900837,0.197549015,-0.059740187,2.778825545,-0.001349513,32
159,449.3132404,31.22293892,4.99353602,0.28404669,0.607149667,2.137499534,0.08764859,0.00072266,6.480404854,1.62E-05,0.252878834,95,284.0466899,32.26778209,0.358443906,0.428248686,86.98906327,86.00872236,-13.02293389,0.363990022,0.334793384,0.065438778,0.215299132,0.000137633,252054.7317,1.902378866,1.404508828,12.0739203,10.30898541,0.853822549,8.952422619,0.000400793,61.71100235,-0.000810944,7.266826282,100,12073.9203,32.0379047,1.251611116,0.032809961,521.862598,-519.7965865,-46.39051379,0.350877914,0.227000445,-0.03127272,12.63175808,-0.001116792,139880.0246,4.550407879,1.957796779,7.680496224,8.993886941,1.171003367,4.404613734,0.024162628,64.57242584,-0.000377122,6.131761297,99,7680.496224,34.42492718,0.920406805,0.123510967,976.5007426,863.128397,-456.6870599,0.262082328,0.258373567,-0.07684624,8.876400386,-0.002394203,179.8307296,125.6892315,10.42561299,0.063562207,0.419273867,6.596276103,0.000183084,3.17E-09,6.831428528,6.11E-08,0.060359963,96,63.56220697,25.18384186,0.044340415,0.115786172,57.19797868,57.00136939,4.738423126,0.5321607,0.376380701,0.144955144,-0.041599532,0.000210534,33
160,30.20826479,239.9307996,13.90383844,0.037397167,0.169734253,4.538692812,0.00440889,3.04E-06,3.190375805,2.71E-06,0.051152653,102,37.39716702,41.09795918,0.209795908,0.401974076,3.986403377,-2.413560275,3.172717869,0.149588528,0.008186575,0.012491589,0.033728456,7.34E-06,4195911.746,-0.933700109,-0.3349523,60.14235194,24.05845484,0.400025175,63.6904583,2.694464445,98.26647949,0.007445396,22.94558151,108,60142.35194,38.57362951,2.012069849,0.000387341,165.153639,151.5986939,-65.52526601,0.210895941,0.068138164,-0.114278694,64.89963872,-0.009524098,131331.4659,21.32723409,3.719709504,7.817762535,8.379382724,1.071838993,5.244424582,0.300593019,92.17089844,-0.013345179,5.456183969,104,7817.762535,37.24317941,1.062010412,0.07629962,895.8841036,239.1488295,863.374869,0.272907966,0.073789485,0.003157387,7.771983545,9.16E-05,484.7065322,236.8373879,13.75491232,0.119035981,0.685956972,5.762601908,0.006915005,4.32E-06,14.3709774,8.02E-06,0.172150685,106,119.0359811,41.94508287,0.129198919,0.31306341,78.42309896,53.99746201,56.87228276,0.112963692,0.042868695,0.162326475,-0.073633339,0.000385724,29
161,1392798.171,1.4088237,1.75125761,17.53965445,32.94174697,1.878129758,0.211595245,2.18E-11,100,-6.85E-06,17.57205497,94,17539.65445,33.55096464,0.313163045,0.347601791,6785.217882,-4223.127898,-5310.778894,0.326196302,0.213069577,-0.239742729,31.20493033,-0.02735791,6401.332784,53.05170498,6.457971627,0.6372059,2.448530462,3.842604819,0.000415958,9.34E-13,29.06919098,-0.029098261,0.712541692,101,637.2059002,34.32103699,0.086176731,0.159388907,400.5863975,200.8523525,-346.5945677,0.279191916,0.211571478,-0.279383205,1.820879987,-0.002369718,290688.8611,19.59393968,4.38786294,4.585306444,16.42144409,3.581318781,8.29E-07,1.81E-16,99.96142578,-0.002836025,6.627371625,102,4585.306444,40.00862203,0.135638303,0.228452277,1930.60033,-874.9429877,-1720.956828,0.185559222,0.076428907,-0.143463959,8.661741145,-0.00816103,0.000115269,497.0248005,21.0405693,2.78E-05,0.000338377,12.1893033,8.90E-21,0,0.008776082,-9.29E-11,4.71E-05,103,0.027760129,43.21400279,0.031665027,0.102519526,0.022792417,0.005072252,-0.022220858,0.065635289,-0.00525712,-0.081514596,7.55E-05,-9.55E-08,30
162,537683.0733,4.545595027,2.361547881,10.20118999,20.82351546,2.041282975,0.784784108,0.000783475,92.65505219,0.022490294,5.375251045,95,10201.18999,18.57586171,0.136976986,0.245255397,2736.092871,110.8648244,2733.84586,0.608240549,0.56837365,0.304616186,-0.774538595,0.021973431,93695.98225,6.479864872,2.222936194,6.498323002,7.17410485,1.103993268,4.208502054,0.001636805,46.59490967,-0.001270761,5.15120261,96,6498.323002,35.70273393,0.983930992,0.069330457,639.6711365,-178.938337,614.1337269,0.22563772,0.218132517,0.053010456,5.840278005,0.001317407,40456.56616,54.34896935,5.911473765,2.871295138,5.675581943,1.97666268,1.021248162,0.000513686,79.21520233,0.00230055,2.988759728,100,2871.295138,37.66724765,0.600665533,0.343121029,399.6589405,-399.1085272,20.96788594,0.201910878,0.041209028,-0.100862692,3.861824345,-0.001983041,2.865543329,104.9601271,9.351477375,0.010969528,0.052394778,4.776393007,0.000346479,4.50E-10,0.75585264,8.40E-06,0.017650447,99,10.96952828,42.30186623,0.156294096,0.315918524,4.688268643,-2.386439367,4.035439259,0.089187055,0.018358648,0.081295582,0.003599294,1.48E-05,29
166,7.964877275,132.4534481,10.63307165,0.016557796,0.087696731,5.296401139,0.001576102,3.95E-07,1.45352149,9.16E-08,0.017173921,98,16.5577963,31.54556391,0.083325272,0.239952821,12.43218109,-12.38901121,-1.035146246,0.40348021,0.329439101,-0.019362449,0.01949592,-5.88E-06,1505893.272,-0.650202222,0.112192498,35.0361844,16.68409587,0.476196143,34.57567787,0.5774647,80.32606506,-0.038201639,10.614562,99,35036.1844,26.22595175,1.792511632,0.001779203,1652.690319,-604.277609,-1538.256761,0.432209025,0.442979391,-0.288075379,43.35258022,-0.016649441,461944.7046,3.467318617,1.789283723,14.7187735,15.66213304,1.064092265,8.91915369,0.038806263,86.45695496,-0.002276047,8.660440334,96,14718.7735,27.22357051,0.739389822,0.127008785,4715.902278,-353.114708,-4702.663532,0.441187509,0.376508451,-0.403454305,25.65258531,-0.021889513,0.110680532,168.4826964,11.30067456,0.00220602,0.010286594,4.662965102,0.000145692,1.79E-09,0.199609652,-3.61E-09,0.002707532,96,2.206019865,38.90429251,0.130449049,0.27072942,1.600546813,-1.5766093,0.275777473,0.196550881,0.140805004,0.016276533,0.001916312,5.80E-07,23
170,582544.2021,8.192408906,3.029350945,8.745253101,22.49588296,2.572353562,0.211121969,1.58E-07,99.99810028,3.40E-06,11.63543465,112,8745.253101,38.11639536,0.256207089,0.367746997,2827.036396,933.467611,-2668.477656,0.219570768,0.205253763,-0.279689944,19.63220311,-0.021795696,11441.51843,39.14553143,5.78584895,1.115440956,3.193322706,2.86283437,0.181557119,2.71E-07,32.466465,5.40E-05,1.626299731,103,1115.440956,41.82107992,0.381756392,0.471320805,142.0428334,-136.0370167,40.86681547,0.105424653,0.025014325,0.052198521,0.827019649,0.00057742,1642340.28,-0.455808192,1.015584609,25.46912752,31.52243365,1.237672301,8.708501816,2.79E-07,99.74445343,0.002669227,25.69848946,104,25469.12752,37.81007427,0.729377407,0.214129976,3901.862379,-3148.489753,2304.67835,0.212572402,0.106056981,0.072095656,21.53675029,0.007872627,0.027976573,544.3587358,22.45933841,0.000323913,0.005279361,16.29871422,5.65E-12,3.43E-24,0.139647067,-2.91E-14,0.000551305,104,0.323912736,42.07836924,0.020620165,0.088715048,0.131134669,0.058684707,-0.117270655,0.11390635,-0.003784618,-0.064454151,0.0009127,-1.18E-06,30
172,4137.484559,521.7612382,21.04716098,0.173094651,2.026702445,11.70863706,0.000393994,1.06E-06,54.18272781,5.07E-07,0.316013815,100,173.094651,44.46087932,0.03595337,0.103797544,32.67857872,29.17016105,-14.73062156,0.009982483,0.027721976,-0.059059245,0.38020615,-0.000414638,1932962.292,-0.009862525,-0.435381927,40.47749472,17.16201367,0.423989029,41.83596039,3.76E-06,87.53536224,0.022082969,11.52381009,101,40477.49472,29.11389512,1.644800832,0.016625361,2770.971161,-1343.194836,-2423.656083,0.323291126,0.401890401,0.088624134,37.84573291,0.005268792,164663.5788,15.37673856,2.941719392,9.413471988,8.720672218,0.926403375,6.901372194,0.160346657,96.00791168,0.006454992,4.652732348,99,9413.471988,30.68449962,1.03233681,0.079790295,1940.754482,50.50768567,-1940.097145,0.346239922,0.334671099,-0.12466804,11.29465665,-0.003766135,0.009966034,94.07517349,8.458177343,0.000933769,0.003015644,3.22954104,0.000149178,8.46E-17,0.045276713,1.29E-06,0.001289977,103,0.933768686,41.33683878,0.308038806,0.404040717,0.209313328,-0.18064569,-0.105731755,0.129297271,0.021383713,-0.002705737,0.000947887,-2.83E-08,33
176,349.3059899,513.0476987,21.55094519,0.041961873,0.589529635,14.04917356,0.00212454,7.40E-06,15.46028328,6.53E-06,0.045981911,96,41.96187292,31.42927241,0.006138003,0.041992314,36.55763978,25.24856901,26.43805571,0.575511591,0.180069199,0.082398494,-0.042090746,0.000168274,2194488.555,-0.577225321,0.564945982,41.23565465,22.22857038,0.539061901,37.02063561,1.02193284,98.22290802,0.020215217,12.76679211,85,41235.65465,23.79521371,1.636878227,0.00734665,5492.535892,-2765.81814,-4745.334608,0.528416493,0.393113002,-0.347545631,54.60313943,-0.026761731,1393.939314,17.32720039,2.906878159,0.902772727,0.76088154,0.842827344,0.71234107,0.008413562,9.001867294,0.00136656,0.508321677,95,902.7727269,32.01416892,1.39051637,0.012622463,122.2332307,-58.07593711,-107.5553263,0.368202316,0.144198664,-0.141688116,1.089314803,-0.000373458,0.000915697,196.2928073,12.04349821,0.000242765,0.000925614,3.812802001,2.95E-05,1.65E-10,0.018389642,1.33E-07,0.000319035,97,0.242764848,41.95509912,0.231804871,0.392650038,0.07104627,-0.045196308,0.054816659,0.108408286,0.003307147,0.082982904,0.000109859,2.66E-07,29
179,121853.57,35.37102656,5.839444273,2.617585877,10.72388988,4.096862675,0.070477035,0.000222942,84.86896515,0.00112656,1.529037377,80,2617.585877,16.26067474,0.096148838,0.174969904,1633.873886,1303.21492,985.4819868,0.816790636,0.510537861,0.110053938,0.575451745,0.004088357,120906.3694,3.351847762,1.577416935,8.572287319,6.886382183,0.803330771,6.683960915,0.007219189,49.99259567,0.016997182,4.48774015,98,8572.287319,31.18884008,1.13216798,0.045160605,881.3356545,-829.2670789,-298.4437093,0.361646838,0.333844166,-0.121563368,10.02079292,-0.002899911,58426.80189,1.47195047,1.11733079,6.018917172,4.711627953,0.782803255,4.988419056,0.000639012,30.5588932,-0.000709073,3.514096914,99,6018.917172,33.26717665,1.324539481,0.026932309,448.3763055,-343.5850474,-288.0809376,0.347949613,0.149598023,-0.044485628,6.381591694,-0.000726075,179.2298313,65.72571417,7.221464623,0.112907042,0.408021851,3.613785669,0.006805476,8.41E-09,5.69237709,1.75E-05,0.154305789,105,112.9070423,38.998306,0.230625877,0.354586877,37.09347765,3.717423094,-36.90673176,0.203852059,0.170093524,-0.171395579,0.233913729,-0.000242256,31
